,review_body,review_date,hotelName,hotelUrl
46,"Myself, my husband and my 8 month old son just returned from a holiday in Bali, we stayed at the Eastin for 2 weeks. We don’t usually write reviews but the staff were so wonderful we felt we needed to let prospective customers know! From the moment we arrived the staff couldn’t have been friendlier, they treated my son like their own family. A particular thanks to reception staff Herry who was so wonderful with us and our son, he went far above and beyond what we expected. Herry absolutely made our stay even more brilliant than it would have been and I hope the management recognise what an exceptional member of staff they have. The room was beautiful, the hotel was so clean you could have eaten your food off the floor. The pool area was wonderful, my son used the playroom daily and my husband used the gym (both situated right next to the pool), and there was a great massage place opposite. The hotel was situated very close to the beach where we enjoyed sunset every evening. Overall I could not fault the Eastin and I would highly recommend it to anyone heading to Bali. The only suggestion I could make would be for the hotel to put a sail or cover over the baby pool as the floor around the pool got so hot my son (and other children) couldn’t walk or crawl around out of the water. Thanks for the wonderful stayKaty, Tom and Jensen ","March 3, 2019","0    Eastin Ashta Resort Canggu
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g311298-d14172686-Reviews-Eastin_Ashta_Resort_Canggu-Canggu_North_Kuta_Bali.html
47,"Ok, me and my bro are taking a break from work and going on a holiday to Bali at the end of January for 3 days. We stayed at Eastin Astha Hotel, it takes less than an hour from the airport to the hotel. It is located in Canggu area. I think this is the best place you should choose to stay when you go to Bali, since it is close enough (I think) to every other place you'd want to visit. We choose to stay in Canggu area since it’s been boring lately in Kuta, Seminyak, Legian, etc, just the usual bar/club hoppers activity, it’s kind of dull for me personally.When we first arrive to Eastin Astha Hotel and checked in, we get an upgrade from a superior room to a deluxe room, of course we took it, but.... we got one king size bed, well... this is a bit awkward, two dudes, sharing one king size bed... but since it's a free upgrade and we got a much bigger and comfortable room, I think we could make it work. Just draw the line where you can't cross and we will be fine, and several other rules... (Not worth mentioning, but to summarize it is, just stay away from each other when we are in the room, LOL)We checked in, the staff are very friendly here, helping us carry our luggage to our room (thank you), and then explain all the features in our room. We ask for a smoking room, we get a room with a balcony, when you open the sliding door to the balcony, the air condition automatically turn off (Cool right!), so you can open the sliding door and just start smoking without any concern of anything, and after you finish, just close it, and turn the air condition on again. We ask why they made it like this, is because the Eastin Astha is intending to become an eco green energy saver resort. And the other thing that surprise us are, they said that some of the food ingredient they used were planted and managed by themselves in their garden (soo Cool!!)That night we then go to Echo Beach Grill and Bar, I highly recommend for all of you to go to this place… the meals are so good and the price are actually pretty cheap considering you get a buffet for rice, salad, potatoes, and the others (i can’t remember really..) to choose, and you can take it as many times as you want, while enjoying the beach at night. We spend those 3 days mostly just touring around the area and then back to our hotel for relaxing… well, maybe most of the time we spend it in the hotel since it’s just too comfort, fast wifi, good food, a big swimming pool, highly professional and very polite staff member. We would most definitely go back again staying at Eastin Astha. We recommend you guys to also try and stay at this Hotel.","February 27, 2019","0    Eastin Ashta Resort Canggu
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g311298-d14172686-Reviews-Eastin_Ashta_Resort_Canggu-Canggu_North_Kuta_Bali.html
48,"My friend and I stayed at Eastin for 4 nights, our room was very neat, tidy, modern and spacious, and to top it off a gorgeous view of the ocean (L5). The hotel is new, we loved the décor and the pool area is great, lots of space & sunbeds. Would definitely stay again. ","February 27, 2019","0    Eastin Ashta Resort Canggu
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g311298-d14172686-Reviews-Eastin_Ashta_Resort_Canggu-Canggu_North_Kuta_Bali.html
49,"Great stay at Canggu,the location, breakfast, restaurant, services, all is lovely.Me and my family were planning only stay at the hotel or just walk to find nearest restaurant.It's oly 5 minutes walk to The Lawn, or La Bris, or other nice restaurants / bars / cafes.Keep the good work.Hope to see you again Eastin.:cheers:","February 24, 2019","0    Eastin Ashta Resort Canggu
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g311298-d14172686-Reviews-Eastin_Ashta_Resort_Canggu-Canggu_North_Kuta_Bali.html
50,"Room is very clean. Walking distance to the Beach and eateries. Breakfast at the hotel is ok. But I preferred having breakfast at the cafes nearby, more choices. Staff are friendly and helpful. Overall: Good! ","February 11, 2019","0    Eastin Ashta Resort Canggu
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g311298-d14172686-Reviews-Eastin_Ashta_Resort_Canggu-Canggu_North_Kuta_Bali.html
51,"Loved it. Close to everything, nice area. Not a good beach but we prefered the pool. The rooms were great, the pool and gym was great too. The food and breakfast was nice. Loved the view. The staff was great!","January 29, 2019","0    Eastin Ashta Resort Canggu
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g311298-d14172686-Reviews-Eastin_Ashta_Resort_Canggu-Canggu_North_Kuta_Bali.html
52,"Very new and clean hotel, close to the beach , perfect service and good bed . I will come again. Staff very helpful and nice. Breakfast good choise for the price. I stayed 6 nights. Good Air condition.","January 21, 2019","0    Eastin Ashta Resort Canggu
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g311298-d14172686-Reviews-Eastin_Ashta_Resort_Canggu-Canggu_North_Kuta_Bali.html
53,"My stay at the Eastin Ashta in Canggu was a lovely surprise, as I wasn't sure what to expect, given this was my first booking there. The hotel is quite new, in a great location and with friendly, attentive staff. My room exceeded expectations (recommend the 6th floor if you can get it), large, new and spotless, with an ocean view (until the development adjacent is completed, then the view may change). The gym was clean and had good equipment, the pool area lovely and a well stocked mini bar. Staff were friendly and helpful and the beach and cafes, shops etc were very close by. I would definitely stay again - excellent value for money.","January 14, 2019","0    Eastin Ashta Resort Canggu
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g311298-d14172686-Reviews-Eastin_Ashta_Resort_Canggu-Canggu_North_Kuta_Bali.html
54,"Excellent hotel in KutaStayed in hotel from May 27 to May 30. Rooms were big and comfortable. Bathrooms were amazing. Well maintained pool. The staff were lovely and breakfast was mouthwatering. Countless restaurants, pubs (Don't worry. You will not get disturbed.) , massage centers near hotel. Will definitely recommend.","June 30, 2019","1    Hotel Terrace At Kuta
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297697-d5542199-Reviews-Hotel_Terrace_At_Kuta-Kuta_Kuta_District_Bali.html
55,Clean and cosy hotel. The pool is a good side.Brakfast was great with good . Had lunch at their restaurant in the alley. Great food.My family and I had a great time. Thanks to all the staff. Will come again.,"June 24, 2019","1    Hotel Terrace At Kuta
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297697-d5542199-Reviews-Hotel_Terrace_At_Kuta-Kuta_Kuta_District_Bali.html
56,"Beautiful location on small Balinese street, nearby the beach and shops. Good massage and cheap as well nearby in SPA. Beach is not the best, but still good for surfing. Room was very clean. Will recommend to all friends stay there.","June 9, 2019","1    Hotel Terrace At Kuta
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297697-d5542199-Reviews-Hotel_Terrace_At_Kuta-Kuta_Kuta_District_Bali.html
57,"Good value for USD36 a night. Fab location, easy walk to main street and the beach. Spacious deluxe room with basic amenities - safe, kettle, fridge, hot shower, room slippers, wifi, shampoo & bath foam. I think all rooms have pool view. Hotel accepted my request for a top floor, quiet room. Comes with 2 small bottles of complimentary drinking water. Would have rated higher except all towels were really black. Perhaps they were clean but weren’t bleached - in which case they should bleach, or be replaced. The floor mat was extremely black (doesn’t look obvious with yellow light in the photo). I’m surprised other travellers didn’t mention so i’m not sure if this is common here. Else, it’d have been rated 4/5. ","June 8, 2019","1    Hotel Terrace At Kuta
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297697-d5542199-Reviews-Hotel_Terrace_At_Kuta-Kuta_Kuta_District_Bali.html
58,We enjoyed our stay at the Hotel Terrace. we stayed for 3 nights and absolutely love everything. its close to everything and a short walk away from the beach. they also serve good breakfast and the rooms are clean. the beds ate very comfortable and we were able to sleep well. i highly recommend this hotel to anyone visiting kuta,"May 12, 2019","1    Hotel Terrace At Kuta
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297697-d5542199-Reviews-Hotel_Terrace_At_Kuta-Kuta_Kuta_District_Bali.html
59,From langkawi Island and we spent 2 nights at hotel terrace kuta.. the lroom very clean and comfortable.. The hotel staff a very friendly.. Hotel near to the town.. If we come back to Bali we will stay at terrace kuta again.. Thank you so much.. Recommended ,"May 3, 2019","1    Hotel Terrace At Kuta
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297697-d5542199-Reviews-Hotel_Terrace_At_Kuta-Kuta_Kuta_District_Bali.html
60,"As me and my family need a short overnight stay before heading to Flores the next day, i've decided to book a night at this hotel due to the location and affordable price. Great to say the room is really clean and comes with a good service. I would really recommend this place to all who is travelling on a limited budget but at the same time looking for a place with cool architecture and pool.","April 13, 2019","1    Hotel Terrace At Kuta
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g297697-d5542199-Reviews-Hotel_Terrace_At_Kuta-Kuta_Kuta_District_Bali.html
